name,mbid
Red Trees,53c4bff1-bae1-45b3-b352-c7765d4f5b02
Finished,8c718e9c-a35f-4b60-be55-732a0e629b7e
Rachel Mason,20702
Dead Tenants,6aedcf5b-0eb0-4414-a719-bfa73157174a
Kandia Crazy Horse & Spirit of '76,20738
Titmachine,14353
Bombay Rickey,3bd8c7f9-4a50-4f36-a2d4-ad4f979ba570
Furtherset,47b735f6-becc-456d-9ef3-d3473390cfb6
Mountain Cult,14738
Plurabelle,44239113-87f7-41dc-84b1-ea72dd5eee35
Zoe.LeelA,8d66b09d-ee46-469f-a8ff-bb554cc124af
Güacho,c971bbf2-fdb8-4992-8ff5-df1a37c315d3
Starred,006988a6-8314-4cb8-a841-12400d488f36
Megan Jean and the Klay Family Band,15226
St. Claire,c561e2de-e975-45b9-84a2-2808caee6708
Russian Tsarlag,f88cbce9-d52c-4d36-8d7b-8bab822c5fcd
Radikal Satan,2cb59149-d259-4e2b-bc9c-d3b587c50a8d
Farthest South,7fdb0c58-150b-40e1-b849-2918166e50a1
Jeff Gburek,43fbafcb-004d-4414-889f-986942abcad6
Alexei Biryukoff,15761
Blessed State,15830
Lauki,a82da655-c2ae-45cb-b958-614ccb2e44d1
agnès pe,1f119537-d51e-4e97-880d-e9d418bbf859
Allah-Las,cfd1fdcc-3c1d-4854-a500-31d96a6d5184
Haemon,7989
Youth Avoiders,bb832f7b-fea1-4c5c-9edc-c1b885100558
Ed Trickett,3a80863c-6358-4a40-a517-5641f7df4b5b
dUAS sEMIcOLCHEIAS iNVERTIDAS,14422
Sava Marinkovic,8e38fd2f-0354-4ddb-91e9-793a261414b0
Gun Outfit,34d2585f-497e-4d37-a755-3e6489112e96
Mudhoney,e675295a-1efe-4247-aa3b-53b78d0cdffc
BLK TAG,97f2de0d-7ca6-409a-9c86-a09b4b6bdb9f
Possimiste,5ce21f7b-0159-4d91-92ca-caa54e6f781b
No Joy,1667e92c-84a4-455b-89c8-70bf5709c22d
Wax Idols,f1d384a5-c25a-4ba9-b589-44de9becab96
Koalips,850c40bd-5988-4827-88f0-6d77cfca4000
The Orange Peels,c0366a67-0320-4cfc-971f-d4ead8dfd63e
Seaven Teares,e52c4506-1660-4a02-8291-401af971bd2d
The Phreezound Orchestra,16646
METEK & Josef Nadek,16754
Captcha,16845
Eric Boros & Fritz Welch,11502
Wreck and Reference,213d8b80-7f69-4da9-9b7e-19ce187fc339
Somewhere off Jazz Street,471aa817-12bc-434a-98c9-f0edbee63113
The Gotobeds,e7b5de13-8dd7-4354-a385-3bb3d23bfd7a
The Monochrome Set,9a6880e7-5795-4ed3-8c58-7fef968aaa61
Rachel Ries,f5e4edb6-e011-4885-80de-6fcf63d2965f
Richard Youngs,39bf16ef-8487-41c1-876c-88d32e5bb289
Cal Folger Day,17e704dc-1ebb-4e64-91dd-5e849f920954
Free Pizza,40658cda-8ea8-43e1-9444-f197c59b566d
Bored With Four,99e692f2-a9ee-4df0-a4d9-824567260fb3
Ghost Chief,17077
Bluesraiders,17153
There.,75cc4d7b-583c-41ab-b627-3a976f524878
Vysehrad,14454
Higgins Waterproof Black Magic Band,660082be-942c-4418-b04d-8da83f80cbc9
Andrea Tomasi,1d13adeb-20fc-498e-bd4a-8d7c6d595d93
Camden Joy,1497
Salarymen,43e6e057-3d5f-4efd-b822-b828f00fe0d8
adamned.age,4cf55806-f641-4ba6-8b0e-11fd36ee280f
Jesus & the Christians,cda836eb-5837-4259-aac2-0af4ea9183ae
Butterbox,b01dd2cc-5010-4519-a66b-6e2c268dd6e6
Minson,70f3d5ff-1d45-42dd-8faa-3091e1e567e0
Madek,17494
Jari Pitkanen,b367481e-886d-49da-aba4-ce15ca38dc54
Prana-Bindu,
Mittimus,
Randall Colbourne,b49606ef-b9a4-4758-9443-cc3c35535d61
Decapitated heD,8735
Dawn Of Humans,1c22b723-bfa3-4f20-8e28-3d563a983357
Liquor Store,12727
Nikola Vranjković,7a6a355a-775d-40d5-baa8-be255826bc85
Unicorn Hard-On,d3a94102-47d8-4027-88af-1a222320169b
Eros and the Eschaton,37001091-15ab-4b78-846b-c48ea166eabc
Vomit Fist,523daaf0-a5d2-4d89-a87b-5dff1c54fc56
Vio/Mire,ead51c1f-0a02-4d29-b0f6-05325ea42c30
Reuben Radding,02c68c85-a9cd-498c-9fdd-0f08705096cc
Andrew Drury,aeb99f88-421f-4673-b8ea-eb3e0a5cc048
Ultra Konnard,9563
Joséphine Muller,
Pitman's Gramophone Course of,10840
Overnight Lows,c01f3eb6-fd9f-46ae-8013-3e85947f52c6
Shiny Brites,10891
Vincent Barras,380dc100-a32c-48eb-94f5-03fc7bb07961
Jacques Demierre,4fc63652-0f29-4b90-8805-192c64b40421
The Barracudas,89d06e04-263a-4e12-9caf-7e8816e4e61a
MKRNI,ee9817e7-1354-4dc0-b107-7f892abaaf57
Radboud Mens,386d4341-e308-42bc-8f8c-846802bc2921
Laura Stevenson,70b166d1-b511-49f1-ad15-8b94603515d5
Rhythm & Blues Motherfuckers,3914
Last July,81f496e2-162f-4fa6-9fe1-015d4fd06645
Black Math,82
Juan Cirero y Martin del Prado Jr,11514
Urge Overkill,120e728a-4078-47b7-a31c-d581ade28bde
Doyeq,e480511b-bb4d-41a5-9106-e8bfe973a42b
Los Steaks,49519d24-d1d6-4b10-bd5c-9c692433f608
Capsula,2209c9f8-7063-4f34-8227-c8c76a9b2e12
Kalli,11668
Limiñanas,11680
Mentira Mentira,85f4fd6a-bfb1-41a6-a098-e5b1aecacbc5
June & Jean Millington,11746
Ayato,e27ec416-b5db-49ac-bd5a-ab48248248b8
Otto von Rhinau,fb3d82f0-748f-4c2e-805b-f78e911ba25b
Arie,11824
Culprate,2b55feff-a0d6-411a-a2e9-39c57f9d2fe2
Mary Lorson,f8b74dc5-008f-4f1a-b8ff-12c67eb0ea98
BrandyAlexanderProject + Laps,11932
The New York Underground Orchestra (Conducted By Assif Tsahar),11971
Starseed,308bfea7-472f-4eaf-b430-37f8b4d6585a
Bird of Youth,9b02e49c-416d-4af1-81e6-0ea269641cc3
Sorrows,0b35a257-30af-45cd-899e-3e0b8bcc6961
Chapter 24,12078
Soarwhole,ee563ec9-41a6-4733-99de-8c612d83434f
Cristi Cons,ebbab794-16a8-466e-8f94-06669dbc58c4
Peaking Lights,e5479b91-5a7a-4c65-bd09-df6a308f8bc0
Ben Holmes,6be7e7d1-900e-443d-82d5-fd05adb1e1a1
Patrick Farrell,bb818c9a-4aa0-45c5-9700-e207a5aa7be0
Jiony,5df66d90-8f7a-41f2-921c-47ebe95a2045
The Fadeaways,b249889c-cd5d-4453-92be-8b512221c1cb
Stickfigure,12355
Wake,12388
Missing Monuments,3e80b83c-80b6-4473-8de5-f796d264ec1e
Peter Case,a92e8183-60d5-45d7-9eaf-8dc5d0aa8ca1
Michael Valentine West,f0a9ee9e-6934-497c-b87f-d3368410ee1d
Benjamin Jackson,12780
Ventanas,12855
Tenores de Aterúe,12860
Brown Bird,64843aed-673d-4745-a705-a8b93bb698d1
Clutter,7595
Photophob,88d4097e-fa88-41fa-98f3-6e0752f2881b
3eese,13267
Supreme Dicks,1846e6c2-3045-4363-9af6-0891f03381be
Great Black Waters,9626
Wretched Worst,13335
Wry Box Feast,13340
Spoek Mathambo,2fd8b4f2-af00-4235-9a8e-1fa3205fb643
Mixers By The River,13399
Raw Nerve,13443
Miró Belle,13460
Carl Clements,204d800b-8ca9-4205-89bf-f9a507fc890a
Labasheeda,97516484-38c7-4613-ba7f-1560b66ecaab
florconvenas,178f664e-ae63-49e1-aa01-f68443905cf1
The Magick Travelling Backpack Band,b5d53e5f-76ab-457f-8c09-f10370c69d1e
Susan Alcorn,13606
Paniks- live- Romania,13619
Beggars in a New Land,a41a1f28-5489-42de-9723-d740a11557b0
Tift Merritt,e6dd42c7-9ed4-41c8-bf50-3387ece6573b
QTM,13803
Ghosts,13889
Ollie North,13894
Origamibiro,38b15089-2d12-4872-ad5a-08c80652fe23
CHLLNGR,967968b3-32af-40e6-a7ca-8debefbe22f9
Scott Sherk,acb2788b-e114-4921-8ecc-1463c4814536
Fran Ilich,14292
Mikael Jorgensen and Travis Thatcher,14294
Acid Problem,14341
Dolores Catherino,20955
Clay Rendering,b7d1ed10-f4ab-4dac-ad2b-0cdea620fd42
Arwen Lewis,e111f4ea-7ea5-4ec7-8e2f-c6a4e8115a7a
Sumeritae,20991
Hafrsfjord,879d6e5a-27d9-4fea-a3b9-b7048d828f4c
Have The Moskovik,78c1dcf1-65b7-432b-8ce5-613967874ab5
Satori Ensemble,21071
Cor Blanc,21143
rocheleau - bussière - couture,21247
Dissolved / Nonima,14503
A New Silent Corporation,0b39d3b2-0406-4324-a4a1-a50daed98a65
Expert Alterations,de93a4dd-bbaa-4dce-ba35-00704dae31ad
Radio Jarocho,128a820a-a7d7-42b1-88d5-ba2d391945aa
TransFX,21497
Charlie Megira,dcaa3a76-4aed-4e59-9eab-4504f8aadb50
The Bet She'an Valley Hillbillies,250a2cb6-3930-4fc0-a0df-8046cc031ff6
Jimmy & The Threats,58607752-d5be-4d4d-813c-9495920450c6
Ennio the Little Brother,a5e7ed6b-7087-4983-b9e7-95bf86893dbc
causings,21617
The Marian Circle Drum Brigade,21734
The Deafening Colors,21747
Remo De Vico,2ad634e9-ffe7-4586-80b3-c1cab254e382
Girls On Grass,c2eaae77-cd10-4f39-bd2a-a971ee27d17f
owczarek caicedo ponsa trio,21869
Honey Larochelle,e2483441-08f3-4e19-9a4d-b2a33d89f7e7
Purling Hiss (Solo),21895
Jackson Grimm,c1dfead8-6e27-4c65-9e9e-7b8b3b70c654
Janneh,20987
Méryll Ampe,88407185-65c8-4dd7-be79-9f77012ec9c6
Resonancedj,22104
S-B-J,48b15b95-66c9-4268-8f07-b52bcdf28d97
Dinos Boys,c0214994-5e04-4f48-ab86-d696c6321a44
Charles premier & Zreen Toyz,22244
quietest,22264
Pau Riba,b1c41495-8a2b-4eab-a73d-516f916205e4
Shana Falana,882cec90-0cdd-47aa-a071-00876c132017
Heron Oblivion,f8114ab7-5b07-4c1c-8fee-4747fbb0b5b7
Dave Nelson,22370
Sym (5) & Ars Sonor,22242
Otaké,46d885ce-bfcd-47c6-a14d-b036cdd835ed
"Interiors, c.1964",19592
Illusory Scapes,22431
Liz Toonkel (Beat by Christian Cummings),14743
Casetofoane,14744
Howie Mitchell & Charlotte Williams,14834
Clapton Girls Technology College,15849
Pete Lund,1257e653-5c3e-4ce0-953e-73c4e67ce1d9
Corty,12294
Fred and Toody,d1164429-3873-48c4-afdf-63e1d37974df
sabrina siegel,53a580a5-999b-4839-a7a0-d52fda8206c4
bryan day,
tom djll,e8ca4177-5ddd-4d27-84d7-cb4af7299aa2
bob marsh,
Dj Shinezz,09460d4e-a9ec-408c-afac-20f1ec4fb7fe
Akpatok,21941
Drag Sounds,39328a6a-1760-47c5-9a1d-22a7bacac1d6
Nobodisoundz,14e9cf28-a15e-4613-970f-2789b8b65288
Nineteen Eight Eight,11896
Stuart Chalmers,44adfc10-0be1-429c-a343-983b1c558c15
Void Vision,4dd7962e-e136-4d8f-8186-b119b0c9dfe8
Regional Curse,f025e9b3-c815-4c1f-8ca5-e9944e21fa38
How I Quit Crack,06ac2749-5dc3-466d-8490-cd7788316520
Nicolas Falcon,476523b6-fb5e-4c89-930c-0fd4706f088c
American Watercolor Movement,1b108d5c-194b-482b-8274-82a6f394e134
Alpha Brutal,23594
Martin Rach and his imaginary band,a34d0305-72c9-4066-bdc9-33358a06fc77
Anthony Osborne,295027e0-a761-4940-94e9-fe98fcf15c4f
Antonio de Braga,a2640c30-56ff-4424-8b9d-7842d306477b
Isaac Chambers,1977885c-8a46-45ec-8f8f-525163799c1e
Rien Virgule,d348098d-992c-436f-8f98-fac364e3f180
Gary Wilson and Tredici Bacci,23765
Hyson,f224f24c-239d-4101-abbd-d54802ad8f96
Night Haze,23821
Samuel Bone,23823
Ihtimanska,23860
Kyle Preston,f8d541b5-730b-4f54-8358-026ea7d21aac
Le Projet Ardéchois,23902
Kuniya,24080
Kai Nobuko,1b37a6cf-0995-4ffe-a96d-8b222f1ea729
Inner Struggle,24188
Eternal Black,6c42b0aa-d20d-4587-84d8-42e23b532631
Itsensäsyöjät,24309
Theredhead76,24342
Spowder,24357
BCBG,780a701f-73a3-4fd1-a0c3-d3bd0f8ee98c
J1*,22688
Unune,22706
Free Soul School Switzerland,22686
Mike Meanstreetz,3c16f6aa-91d4-4ad4-b18b-063a0a512c3b
Gestalt OrchestrA,5f8faf3b-932e-4747-a518-abcbff6f7d82
Symbol of Subversion,f9eb4c2f-32f2-47b7-8bd5-c6cd31b45ed3
Madame B,47ff9a5a-da26-4bab-8c32-1e407c735242
MÖ$Q,65b35d42-7cd7-48d7-8a66-027ddc7f49b0
Peninsula Fernandes,a23af21f-6db7-43bd-a47a-fb9370e9862c
Eklektik Ensemble,40a64c24-9fc6-435f-8779-460e076d12c2
Ocathail / Hastío,23166
North Cape Lights,9855fc1d-3140-40e3-aa99-d1a9a6412c5d
amanda irarrazabal,fe2a8833-21f0-4aab-98fd-907cfe5e9d23
cecilia lópez,
cecilia quinteros,0a9333e4-5b09-478d-96d7-c1c682583128
Norwegian Blue Records,23325
Musick's Recreation. Milena Cord-to-Krax,23408
Krisa,01121f72-d8ad-4bbb-8c87-397a92fb7385
The Dutchess and the Duke,0b9ce391-ea64-4317-b879-776d297735ab
Druzina,7ca4ebbd-b089-4b64-9bcc-c992ec1ae593
Rinus Van Alebeek,fdfc687b-a2f5-4e53-a06d-8d4e32427b21
cHelek,6766
Nothing People,9849e875-708c-48c0-859b-cf7fa2aeeb85
1st Dude,6973
Chan Wai Fat,96ed7755-0d83-43c3-a57a-f03542406987
Nueve de dos,7334
Boom Dispenser,7582
Bnegão & Os Seletores de Freqüência,c5ba169b-2236-44a2-a19b-ee39dcf6610c
Decapitado,7738
The New Heaven & The New Earth,332017b4-aa22-46ef-8264-20d208572f1c
Nathan Moomaw,8e2f1f81-4b77-4ac1-a1b3-62cf5315c95e
Claudio Nuñez & Sergio Paolucci,7977
John Roundcity & Dooley Wilson,7996
Unas Rakraganh,e23350d5-becd-4f00-9ecf-e8d47508b684
Blok One,9a21fcb1-bf79-410c-bfdf-37347a908a5f
Chico Trujillo,101d3c29-b414-42d4-aabc-02fd2fbf935d
The Jim Jones Revue,0c7daca5-9955-477b-882a-362a49d05450
Bogdan,8152
Dawn of MIDI,273dee46-43b8-4385-bdd2-d98bbad3c13e
Tinitus,8349
Sound of Ground,2e54feba-5938-4a62-b2fe-be2812a555bf
Chris Kucinski and Owen Osborn,8417
(none given),8614
Eola,a034dc1b-65a5-4ee6-967d-936f33b441f6
Raül Refree,0a797765-7506-43ac-8f75-b9e4132b31d6
Pedro Vian,03649f1b-7b95-444d-bd7b-8d6cdeb9ab04
Kink Slap Simian,fde7d1c0-b8d3-4adc-b31f-eb89a1de9e47
Decomentarium,8763
The Communion,5c4d6f05-a6bd-4138-baad-bcc821b7bb12
Children for Breakfast,9180
Montañas,fc9e5bc4-8095-41bf-a3bf-9110df3c699b
Peter Cora,9216
Easy Action,9391
The Model,8174
Chocolate Chips,7440
Gel,9461
Rosebruit / Franck Smith,9479
Joe McPhee,e8a6ad5b-bfe0-49cf-9de0-71dc78300300
V.L.A.D.,9f01400c-aa78-437d-9af4-a1a66705e59c
Ga'an,c6ebe8ee-01de-45ea-b22b-87dd6f983f7e
Cobra (avec logo panthère),9852
Univeria Zekt,66cc2afc-4c49-4d57-825c-f6adaff23f9c
Evening Fires,379c458f-4aa7-4f5d-aa94-73162b7cb80e
Mind over MIDI,d94b35f2-3911-456e-96b8-6ed0357dbff1
Redtheplaneeet!!!,1598de26-7d4b-40d5-bfbc-fe210790c9c0
NEW YORK,10082
The New Albert Beger Quartet,3dd5b442-d07e-41a6-9b2f-deeaf49735f2
Stems,10239
Hunton Quintet,da6552de-8344-4488-befa-afba02c3250b
I Drug Moy Gruzovik...,10393
Rmeaajlimk,10433
WoolenMen,f5e1d780-701c-4f4b-8658-d7e65dc4eca5
Ludo Mich,7eb1e981-165c-4e07-947d-087afc359ef2
Capullo,c5e120c1-ea55-400e-95c6-50a9fa6ff6fd
Dj Somatix,708b969d-9843-4fa4-b3a4-875c6860ab8f
Fantastic Swimmers,13d211a1-cbf4-4cba-aedf-20b81104153a
Phil Lucking,1ed18e1f-bff4-4df0-8450-e9ba1318a57a
Secrets Of The 45,494629a8-6f66-4f1e-8bcd-9359ba0f4899
Pollen Trio,4ffd5895-0bb0-4144-adc0-ad0acf099c76
Pulsipher,2b8f868c-0713-4354-9271-6ba4397c6b7b
Kayaka,f00a9c5b-5691-4cee-9770-139a5eb6b465
Dental Dames,28743350-7b17-438a-b65b-ea950f6b3e7d
Summertales,46fba786-5b06-4dfc-83cd-040c28a2d463
Zydepunks,3357cc0c-478b-4e43-8783-5c5894cb0119
Boyscout Discovery,a894e3a2-f8a5-4d8b-8ed1-92f4e088fd86
Astrometria,78b26035-d8c3-4190-a325-a5be251c6e0b
Sea of Åland,01ef812e-64df-47b9-9660-d77ebb1184d3
Pogohm,75e4569e-85c9-4124-9d93-e910db4211a6
6128F,421e99c4-327b-401b-ac92-23a490dad2a5
el zombi flash,09e1619b-4e98-4622-8c04-1ba9854b1285
Fulmarine Petrels,5568df92-eb15-4821-9027-9e9804a272c8
One Minute Wanda,f6fb69f7-5a8b-4d3a-bc35-600f0f31b840
8bit bEtty,d0b39efa-1c4c-4098-ae13-03fcd8ed4141
Nathan Meunier,7b0ac80a-a99e-49ed-afd5-a8db55881049
Gorod,ac3fbaec-67bf-4454-b4a5-b3b987ef5847
Soft Tags,d26faaf1-adf8-4c22-88d6-5523904d262b
Polka Dot Dot Dot,a34f3fb7-f380-491e-9852-26fb03a32031
Emperor X,e79dde40-8b35-4105-89f8-a5b0afbfd43c
Elephant Micah,caef4cac-9538-4f80-acab-9bee42f55ed8
SECRETARIAT,8615
My Teenage Stride,88e223e2-3322-4c66-b7a1-d7772e287443
Demiran Ćerimović and His Orkestar,8688
O.O.O.,8734
Tzara,289d3d2f-2dd2-4f2c-811f-aac309bf2ec8
Luís Antero,aee4f69d-8d48-4a63-b0f4-89c2a529221b
The Side Effect,7411
ANT,9698
Purling Hiss,0bfc42b8-2fdf-44c3-bdd1-e40bbe202e38
Huun‐Huur‐Tu,6e3d75a2-b371-4156-a1c1-7b56e1c965a3
Dronæment,9048eb60-a4ef-4e2b-9dac-b12ed208ad66
BL▲CK † CEILING,10641
Various Artists [Chinstrap Music],6317
La Big Vic,079034ab-1454-45cb-924d-9e2745cb0462
Milk Music,fdb47c0f-26f1-4ff1-9eeb-7987ff991319
Nadja,a0c83cf0-7571-4538-a430-fb04c408d4d2
Noisewaves,64b14660-ad27-4131-8ae6-0b94f899975f
Curumin,762f8713-15d0-45d7-b0d3-f989bfe1d233
Roman Stolyar & Ilia Belorukov,6718
Flowerheads,68cce513-0cbe-4c8c-bba6-44c86cb8a072
Frau,b723e02d-dc1e-4e13-a9a2-57df51383d27
Heezen,ce862b1e-1c77-4d65-aa44-a59d707aa6da
Evan Rapport & Chuck Bettis,12545
Baiyu,f2e365cb-0145-459c-85f9-86df17d89c98
Houdini Roadshow,582346f7-4d10-4218-b965-ca04d7d60149
Judith Cohen,12856
Tag Cloud,b9caec32-10a2-41d4-b413-ea0c68929d15
Bbigpigg,7ef76a32-c601-478f-87e8-080dacec5047
Sir Isaac Pitman & Sons,13350
"V.A. Vol 1 (Shaman Herrera, Maximiliano Prietto, Werner Schneider)",13381
Literature,fd07a3de-bbf6-4420-8fb2-f109d2677ab6
Morsa,78eb709f-e1ef-4775-b203-6b4c820b2b85
e:4c,2f109a97-4bd8-4b16-b774-0823fe9cbb2f
Karl Hendricks Trio,3a1390e2-2b11-4714-91dc-db73af90b26a
Art Electronix,95ad3b3d-bc24-4996-89fc-3ece87e291b9
uBIK,3ed5f1e6-5b69-46c1-8b88-635dbc681dcf
Sanawon,50bd52f2-7b3f-4182-ac24-88f98b9ba74b
Ash On Dust,15562
1in10/Varia,15743
Brock Tyler,b04776c6-3b82-4c8a-a4d6-9f79b81d1c02
Farewell My Concubine,14666
Gamardah Fungus,cf430bf2-7b2c-48b0-93ef-16a7978167f7
Ebsa,19201
Alessandra Celletti,13fd7ed5-15f3-4828-a06e-b25a09bcfd66
Bitmoth,f6587a16-667e-440e-a6b3-8d8a99906a78
REKchampa,3f2fa8fb-b4f4-4420-a2b1-bbe497e8aaad
Ga22,20331
Eleventh Dream Day,751b1385-9595-46ee-b634-8f90f892682a
Remote Desire,20787
Sunshine and the Rain,8a0c5790-ff59-44cd-8fee-35010a52e56f
The Ex,5JjsLpZlE0oSu9opRGQYWm
Salavano & Tsongo,21135
Trevor Flowers,7Iky61lEy4v2RikTCW3uZr
Iheka-Chama,18d8f10b-904f-41da-8525-3f21299ed69c
Tanz,eac164bf-1fd4-4d49-a4fd-726f753e21a7
Richard Lloyd,cf093402-ed70-46f4-87a2-cdb1cb0e629d
Cud Eastbound,75399f18-3b6a-4a65-bf8d-a69b0f8c9200
Jacques Le Coque,4f980d89-c1e5-4a80-b720-f041b11e09cd
román ramón,15998
[ur:neon:ono],16179
maD & Alg0rh1tm,16325
Punky Donch,8f74ce7f-7b2a-4b86-8879-c679a45856cf
Ghost Recon,16765
GLITZ,16877
Nick Corbo,4586950a-605a-4051-a3e8-a622dff0d89f
Keep Them Alive,14560
YlangYlang,30e044a6-a4d5-40f9-a3c5-d0ddad3761b5
Morse,17396
Freddy & the Indifferents,17435
Trabajo,3560d15b-9979-46f6-9583-11d52448822d
Magnapinna,18779
Butano Bazaar,18818
Marlaja Virta & ono,18838
J.L.A,18922
Re-Arbeiten,5e8dfcdc-8e0a-4d41-89ec-e18f7b94efd0
LoveyDove,89c8a06d-455a-4dd1-840d-46bfc9f64b93
Glenn Morrow's Cry for Help,7fb5dabb-cbe0-4279-9250-cd3b6d40f178
Discepoli-Barbiero,23639
Ffiper,814aa817-b009-42e0-a74b-805866cce270
SRVTR,c9896fa1-d661-47c1-ad9d-d4919a0cce1d
Berthelot & Saccomani,22281
Htoo Trio,22553
Carlos Ramirez,71d5c96c-482a-4546-afce-f372ee60f623
Colonel XS,fae0ba34-86a8-4158-beb2-a74e19a0b539
Moolen,a2d4ea77-1876-4d88-a317-accef709ff7b
D.Y.K.G.,838461a5-48b2-4a54-9ed9-5152ec282437
Alejandro Remeseiro,39eec92f-f1e3-43f5-822b-5a1ee87de92a
Rosendo J. Rocha,45820dc8-f883-4a9c-8c86-d45f7747f409
piotr-heslin,eb493c84-4fc7-4e31-845a-71f2a4d6b2ca
Shadows On The Snow,f3aaa396-c3a6-46e4-868a-3834a3c61511
Cutside,6bdf4c10-2515-419f-b0dd-3e41781173db
Artoh,84cda336-95bf-4370-b229-021da5148076
Name Your Fear,23865
AWOTT,7820
Hazarda Bruo Sonsistemo,91372b57-df61-4102-b928-85f3b38f71ad
Derek Joe Brockett,2a1546ae-647b-4a48-8210-beff66fd54a6
Laura Warholic,6507
Tres Tristes Tangos,13104
Machine Death,9ca8d7d2-d579-439a-ab55-dd38bcc3a905
Au Fond Du Car,119ef561-60a2-4808-a7ef-e8adf28662e1
Gregoire Fiaux,15853
dsbrdr,7878
Ion (Romania),8616
Metatron,36758cf6-e755-42ff-aa66-e806f951594a
Trio Metrik,5b7870b3-a32a-41e6-a2ee-778d601a7f87
Adapt,9778
Mighty Mega,9cdae468-157c-4802-b47b-b5727f873031
Sally Crewe And the Sudden Moves,c57358f2-86f0-4505-969b-a4f3a8e19e39
Zulal,f84d9da4-7953-48a0-9430-29144d4379d8
Beech Creeps,8af1d72c-9a73-42cf-9c98-8c979f003035
Big Mean Sound Machine,f88763c8-5ae9-4045-89cb-b05d49aedf97
Jake McKelvie & the Countertops,8eef051b-650a-42fe-ab48-d1dfc174e010
moody alien,21255
Jacopo Tore,21498
Eddi Front,e4357eda-be77-435f-a952-9f5430e4a261
Bison,17343
Uncle Lew,7502
Allysen Callery,74375729-0cef-4a72-a426-ac6a3619ac0a
Ghofra Z,18771
3K3,21588
John Butcher,0437939d-c9fb-411d-bed1-769810df8567
Mutual Hallucinations,5532
Manikin,5758
Wrexsoul,93759721-7c60-4aeb-91e5-37125fbbac8c
Universildo,349d33fb-faed-495d-bd0f-477a7fb108f7
Chris Corsano,b3cd1260-ab5d-4f24-ba9c-d58d54edbb4d
BornPilot,6016
Alec K. Redfearn and the Eyesores,38234a92-73dd-4296-b0dd-5ddce17dec38
Kevin Shields,177
Lungs Of A Giant,198
The Moonlighters,2fe25082-2dd4-426b-8758-cb7f65bb01e2
Necropolis,221
Tommy Jay,a89e91a0-80e6-4cb0-8f6e-72c64b576b03
Vincebus Eruptum,317
Au,01515686-f67b-49a3-9b68-7b53914fc0a8
Baskervilles,041907cf-881a-42e1-83ac-0cb10e43ad2e
Byron Coley,ee2b5188-f62d-47c1-b025-71c0df838fae
Chris Moore,1049
Golden Dogs,802
Great Plains,337c6e9f-4d6a-49ae-907e-78af6a52a6ee
Leather Uppers,941
Matt Baldwin,c9df0598-6b17-42ce-a429-6e9e1da0e98e
MetroFolk,291b6132-98fd-4007-8aed-c796eab5962e
Nalle,99de0440-9936-46a6-9324-ede040f1e09e
Gentleman Jesse and His Men,92627d43-b0ba-4ccb-a93c-246ac5b21ee2
Flaming Fire,fcf3b93e-e119-41a0-b602-abecab593423
Bleep,2ef446d7-5901-421e-a947-d60bf1439de0
Sir Richard Bishop,a444f8ff-2f8b-438b-a680-32c1f393244b
Alvaro,402
G Orwell,9
MV + EE,de9aefa9-f7df-4638-ac35-7ac1bfd98828
Naked on the Vague,22058149-fe2b-469f-8309-bfaeafeef67d
QQQ,ffb9f302-7972-424f-880e-68f86db99a5e
Puffy Areolas,154322fc-60ae-46c3-8da5-450aef16049f
Patrick Porter,10e8c683-6c78-4633-b792-5b3eb8cec473
M Shanghai String Band,f11201f9-6197-430c-b139-37453107f7cd
Skryxl,940666de-6974-4557-bbad-dc7c950e92df
Yosef-Joseph Dadoune & Guest Star Reef Cohen,2898
Anonymous Choir,f512969d-7d58-4697-8e61-1225d27a996a
Akron/Family,0f11d99e-88ba-48d2-b652-4ebe04c52d11
Wizzard Sleeve,d64c70b0-9b43-49d5-9bbc-281c4669e794
Grey Gersten & G. Lucas Crane,3301
Night Gallery,3354
Die elektrischen,b7de8155-eac4-4be7-ad96-6152ff1121a4
Rosemary Krust,314d92de-0620-4892-b6db-1a0ed14d8309
Jeffrey Lewis,3775
Victoire,57b322e7-028c-4def-b26a-0da21e86ab16
Ceremony,c1540d84-55c8-40ba-b3f2-06f44a7265c2
Screen Vinyl Image,e0dd33f9-09c7-4dab-868b-30b3490f5599
Jared Mees & the Grown Children,15d9100f-cc8e-4948-a412-03dcc2ba09f1
Monta,bed3b6c2-4491-4cd1-ab65-68ba1b3398d9
Dapayk Solo,52fedf11-dbbb-439c-a997-c0935a1fe60b
Pierre De Gaillande,be39e650-76c2-466f-97b8-f7ceb23728f7
Neal and Nancy O'Doan,4059
Dagos,0b9794bf-6c9c-4b79-bae1-d3e5b1e1c2bd
Throcke,4610
Salam,842f6627-2341-4e16-af20-528cb7cd6f1a
The New Mellow Edwards,503f0961-3415-4227-a42f-f59530570f29
The Shining Path,4783
Noiz Complaint,4792
Jonathan Biss,630741b0-35bb-4c09-991e-64f98851d18a
The Friendly Dimension,4998
Stendek,c761a4e1-de8a-4db1-acfc-fe787697c200
The Frightingales,5021
Nikki Giovanni,7e820444-47d7-4e81-8018-60353e1b8458
Rebe,5084
"Paul ""Wine"" Jones",bbeb04d3-e58f-469d-a1d6-75446a0d62d9
Wildbirds & Peacedrums,2281c0fa-ee97-43e8-9da7-9c652295d6a0
Clay Ross and Matuto,5231
